bTilesStage4,0,0,64,32,32,32,0,1,1,4294967295
bTilesStage4,0,576,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,544,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,576,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,544,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,512,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,480,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,448,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,416,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,384,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,352,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,320,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,288,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,256,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,224,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,192,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,160,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,128,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,96,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,64,64,64,32,32,0,1,1,4294967295
bTilesStage4,0,32,64,64,32,32,0,1,1,4294967295
bTilesStage4,32,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,64,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,96,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,128,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,160,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,192,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,224,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,256,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,288,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,320,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,352,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,384,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,416,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,448,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,480,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,512,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,544,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,576,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,608,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,640,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,672,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,704,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,736,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,768,0,64,32,32,32,0,1,1,4294967295
bTilesStage4,768,576,64,32,32,32,0,1,1,4294967295
bTilesStage4,768,544,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,512,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,480,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,448,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,416,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,384,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,352,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,320,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,288,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,256,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,224,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,192,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,160,64,64,32,32,0,1,1,4294967295
bTilesStage4,768,128,64,64,32,32,0,1,1,4294967295
bTilesStage4,96,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,192,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,288,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,288,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,192,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,192,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,96,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,192,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,192,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,288,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,288,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,288,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,384,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,384,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,384,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,384,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,384,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,480,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,576,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,672,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,576,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,672,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,480,160,64,32,32,32,0,1,1,4294967295
bTilesStage4,480,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,480,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,480,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,576,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,576,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,576,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,672,256,64,32,32,32,0,1,1,4294967295
bTilesStage4,672,352,64,32,32,32,0,1,1,4294967295
bTilesStage4,672,448,64,32,32,32,0,1,1,4294967295
bTilesStage4,768,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,768,96,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,64,64,32,32,32,0,1,1,4294967295
bTilesStage4,800,0,64,32,32,32,0,1,1,4294967295
bTilesStage4,1568,0,64,32,32,32,0,1,1,4294967295
bTilesStage4,1568,576,64,32,32,32,0,1,1,4294967295
bTilesStage4,800,576,64,32,32,32,0,1,1,4294967295
bTilesStage4,800,544,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,512,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,480,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,448,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,416,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,384,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,352,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,96,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,128,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,160,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,192,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,224,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,288,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,320,64,64,32,32,0,1,1,4294967295
bTilesStage4,800,256,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,448,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,416,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,384,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,352,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,320,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,288,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,256,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,224,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,192,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,160,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,128,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,96,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,64,64,64,32,32,0,1,1,4294967295
bTilesStage4,1568,32,64,64,32,32,0,1,1,4294967295
bTilesStage4,832,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,864,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,896,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,928,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,960,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,992,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1024,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1056,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1088,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1440,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1472,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1504,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1536,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1408,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1376,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1344,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1312,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1280,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1248,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1216,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1184,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1152,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,1120,0,96,32,32,32,0,1,1,4294967295
bTilesStage4,832,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,864,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,896,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,928,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,960,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,992,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1024,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1056,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1088,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1120,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1152,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1184,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1216,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1248,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1280,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1312,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1344,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1376,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1408,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1440,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1472,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1504,576,96,32,32,32,0,1,1,4294967295
bTilesStage4,1536,576,96,32,32,32,0,1,1,4294967295
