Block,0,0,BEB41CBD,0,1,1,4294967295,0,0
Block,32,0,942A9D9C,0,1,1,4294967295,0,0
Block,64,0,B48E7F3A,0,1,1,4294967295,0,0
Block,96,0,E86FEB40,0,1,1,4294967295,0,0
Block,128,0,1D5E7B08,0,1,1,4294967295,0,0
Block,160,0,99CAF838,0,1,1,4294967295,0,0
Block,192,0,23585749,0,1,1,4294967295,0,0
Block,224,0,EBA36A72,0,1,1,4294967295,0,0
Block,256,0,D1B518FB,0,1,1,4294967295,0,0
Block,288,0,F61F4A0D,0,1,1,4294967295,0,0
Block,320,0,9C1841C1,0,1,1,4294967295,0,0
Block,352,0,F235750C,0,1,1,4294967295,0,0
Block,384,0,6E9D2725,0,1,1,4294967295,0,0
Block,416,0,2370305B,0,1,1,4294967295,0,0
Block,448,0,93B15759,0,1,1,4294967295,0,0
Block,480,0,63567AF0,0,1,1,4294967295,0,0
Block,512,0,D27121FB,0,1,1,4294967295,0,0
Block,544,0,BB95628F,0,1,1,4294967295,0,0
Block,576,0,27ED0859,0,1,1,4294967295,0,0
Block,608,0,94CAA67C,0,1,1,4294967295,0,0
Block,640,0,A3B0F634,0,1,1,4294967295,0,0
Block,672,0,4A9318F0,0,1,1,4294967295,0,0
Block,704,0,BF6D0BC0,0,1,1,4294967295,0,0
Block,736,0,CF72E1E8,0,1,1,4294967295,0,0
Block,768,0,D1C5987A,0,1,1,4294967295,0,0
Block,768,32,6EE0567F,0,1,1,4294967295,0,0
Block,768,64,6CA9494B,0,1,1,4294967295,0,0
Block,768,96,4DF0F4B8,0,1,1,4294967295,0,0
Block,768,128,E5DE71FA,0,1,1,4294967295,0,0
Block,768,160,B4811DC9,0,1,1,4294967295,0,0
Block,768,192,B700F30F,0,1,1,4294967295,0,0
Block,768,224,99F4417A,0,1,1,4294967295,0,0
Block,768,256,F1032F86,0,1,1,4294967295,0,0
Block,768,288,DC9ADBC8,0,1,1,4294967295,0,0
Block,768,320,A3FA9D03,0,1,1,4294967295,0,0
Block,768,352,F0DD1A0A,0,1,1,4294967295,0,0
Block,768,384,824386A2,0,1,1,4294967295,0,0
Block,768,416,68DD0D90,0,1,1,4294967295,0,0
Block,768,448,EC93F1CF,0,1,1,4294967295,0,0
Block,768,480,DF0A6D2B,0,1,1,4294967295,0,0
Block,768,512,CC83AE54,0,1,1,4294967295,0,0
Block,768,544,095EBB6E,0,1,1,4294967295,0,0
Block,768,576,88030F70,0,1,1,4294967295,0,0
Block,736,576,A6B907F0,0,1,1,4294967295,0,0
Block,704,576,3DAF0578,0,1,1,4294967295,0,0
Block,672,576,638EEC8E,0,1,1,4294967295,0,0
Block,640,576,16341AE8,0,1,1,4294967295,0,0
Block,608,576,D3287FA3,0,1,1,4294967295,0,0
Block,576,576,FC2D3E6A,0,1,1,4294967295,0,0
Block,544,576,4A3D3496,0,1,1,4294967295,0,0
Block,512,576,CE0BCF98,0,1,1,4294967295,0,0
Block,480,576,C8230D7D,0,1,1,4294967295,0,0
Block,448,576,BBC7432D,0,1,1,4294967295,0,0
Block,416,576,359D1315,0,1,1,4294967295,0,0
Block,384,576,3043CA98,0,1,1,4294967295,0,0
Block,352,576,F9E6C3E0,0,1,1,4294967295,0,0
Block,320,576,92D05174,0,1,1,4294967295,0,0
Block,288,576,0A6CB8E9,0,1,1,4294967295,0,0
Block,256,576,788E31C3,0,1,1,4294967295,0,0
Block,224,576,E8FB9399,0,1,1,4294967295,0,0
Block,192,576,46B2DB97,0,1,1,4294967295,0,0
Block,160,576,738A1DD9,0,1,1,4294967295,0,0
Block,128,576,59767E53,0,1,1,4294967295,0,0
Block,96,576,FB5FFA22,0,1,1,4294967295,0,0
Block,64,576,E2CE8870,0,1,1,4294967295,0,0
Block,32,576,2874EB16,0,1,1,4294967295,0,0
Block,0,576,F05B2F8C,0,1,1,4294967295,0,0
Block,0,544,C849649E,0,1,1,4294967295,0,0
Block,0,512,3CFC68CF,0,1,1,4294967295,0,0
Block,0,480,F5E7B9B0,0,1,1,4294967295,0,0
Block,0,448,03A518DF,0,1,1,4294967295,0,0
Block,0,416,D692E9DE,0,1,1,4294967295,0,0
Block,0,384,636CBCB3,0,1,1,4294967295,0,0
Block,0,352,A610B93E,0,1,1,4294967295,0,0
Block,0,320,C28373A4,0,1,1,4294967295,0,0
Block,0,288,AF547F2B,0,1,1,4294967295,0,0
Block,0,256,2F060C22,0,1,1,4294967295,0,0
Block,0,224,F8AAFCE6,0,1,1,4294967295,0,0
Block,0,192,F61DAFE6,0,1,1,4294967295,0,0
Block,0,160,CC24A8BC,0,1,1,4294967295,0,0
Block,0,128,C18617A3,0,1,1,4294967295,0,0
Block,0,96,CA614E78,0,1,1,4294967295,0,0
Block,0,64,C0405F30,0,1,1,4294967295,0,0
Block,0,32,C9CB0503,0,1,1,4294967295,0,0
SaveHard,384,544,ECDE3CBD,0,1,1,4294967295,0,0
objDT_TriggerStart,400,304,0027CAC5,0,1,1,4294967295,0,0
objInfiniteJump,384,512,00075CC2,0,1,1,4294967295,0,0
objMHouseSign,416,512,000255C9,0,2,2,4294967295,0,0
PlayerStart,384,544,05B3FD62,0,1,1,4294967295,0,0
