Block,0,0,0537E594,0,1,1,4294967295,0,0
Block,0,32,CE9C29AE,0,1,1,4294967295,0,0
Block,0,64,CBCEDBB6,0,1,1,4294967295,0,0
Block,0,96,EF46EED8,0,1,1,4294967295,0,0
Block,0,128,627BF49C,0,1,1,4294967295,0,0
Block,0,160,C2120BE0,0,1,1,4294967295,0,0
Block,0,192,8DC2BA05,0,1,1,4294967295,0,0
Block,0,224,F735E948,0,1,1,4294967295,0,0
Block,0,256,455F4032,0,1,1,4294967295,0,0
Block,0,288,44F0D941,0,1,1,4294967295,0,0
Block,0,320,C99FFA8C,0,1,1,4294967295,0,0
Block,0,352,150979CE,0,1,1,4294967295,0,0
Block,0,384,2D755E1A,0,1,1,4294967295,0,0
Block,0,416,5A90929C,0,1,1,4294967295,0,0
Block,0,448,B8F4557A,0,1,1,4294967295,0,0
Block,0,480,F6F7726A,0,1,1,4294967295,0,0
Block,0,512,55127756,0,1,1,4294967295,0,0
Block,0,544,BEE74561,0,1,1,4294967295,0,0
Block,32,540,8F531D6D,0,1,1,4294967295,0,0
Block,64,540,B8BAD816,0,1,1,4294967295,0,0
Block,96,444,758C8EB8,0,1,1,4294967295,0,0
Block,96,416,6CD142B7,0,1,1,4294967295,0,0
Block,96,384,613F5DA1,0,1,1,4294967295,0,0
Block,96,352,EF6ADD0F,0,1,1,4294967295,0,0
Block,96,320,C0CD4D7D,0,1,1,4294967295,0,0
Block,96,288,07F8294D,0,1,1,4294967295,0,0
Block,96,256,5ABFDA10,0,1,1,4294967295,0,0
Block,96,224,9349B76B,0,1,1,4294967295,0,0
Block,96,192,96AF0994,0,1,1,4294967295,0,0
Block,96,160,94EF9B16,0,1,1,4294967295,0,0
Block,96,128,85EB0D22,0,1,1,4294967295,0,0
Block,96,96,31031A54,0,1,1,4294967295,0,0
Block,96,64,34F0ED77,0,1,1,4294967295,0,0
Block,96,32,7DD2883C,0,1,1,4294967295,0,0
Block,96,0,E89E1ACD,0,1,1,4294967295,0,0
Block,0,-32,E2208C30,0,1,1,4294967295,0,0
Block,32,-32,932821DF,0,1,1,4294967295,0,0
Block,64,-32,5674EE97,0,1,1,4294967295,0,0
Block,96,-32,8C79BCC9,0,1,1,4294967295,0,0
Block,128,444,D4909258,0,1,1,4294967295,0,0
Block,160,444,66A4B706,0,1,1,4294967295,0,0
Block,192,444,EE1C0DD3,0,1,1,4294967295,0,0
Block,224,444,78303619,0,1,1,4294967295,0,0
Block,256,444,2D651525,0,1,1,4294967295,0,0
Block,288,444,9E40CB3E,0,1,1,4294967295,0,0
Block,320,444,5BD8D212,0,1,1,4294967295,0,0
Block,352,444,B8C88DD1,0,1,1,4294967295,0,0
Block,384,444,D8A5FF6A,0,1,1,4294967295,0,0
Block,416,444,87842FB9,0,1,1,4294967295,0,0
Block,448,444,83CB23D3,0,1,1,4294967295,0,0
Block,480,444,2D9F47CB,0,1,1,4294967295,0,0
Block,512,444,1F29D67C,0,1,1,4294967295,0,0
Block,544,444,EF1EB5E1,0,1,1,4294967295,0,0
Block,576,444,3CEBCDD5,0,1,1,4294967295,0,0
Block,608,444,DE205A96,0,1,1,4294967295,0,0
Block,640,444,D99B0849,0,1,1,4294967295,0,0
Block,672,444,DB1A9E65,0,1,1,4294967295,0,0
Block,704,444,242014A3,0,1,1,4294967295,0,0
Block,736,444,947DAB09,0,1,1,4294967295,0,0
Block,768,444,067A6843,0,1,1,4294967295,0,0
Block,768,540,A9B6F21F,0,1,1,4294967295,0,0
objTributeSolidSpike,96,540,001E701A,0,21,1,4294967295,0,1
objTributeSolidSpike,32,508,34946D8F,0,1,1,4294967295,0,0
objTributeSolidSpike,64,508,2A51E8DB,0,1,1,4294967295,0,0
SaveHard,64,448,8604B5A6,0,1,1,4294967295,0,0
RoomChanger,800,448,11902AA9,0,1,3.5,4294967295,0,1
PlayerStart,32,0,C7ADCA5C,0,1,1,4294967295,0,0
