Block,0,-32,0681BF17,0,1,1,4294967295,0,0
Block,32,-32,9DBE6F5A,0,1,1,4294967295,0,0
Block,64,-32,B6A0013D,0,1,1,4294967295,0,0
Block,96,-32,9B4C818F,0,1,1,4294967295,0,0
Block,128,-32,F0BFACF0,0,1,1,4294967295,0,0
Block,160,-32,CE8E4546,0,1,1,4294967295,0,0
Block,192,-32,409154E7,0,1,1,4294967295,0,0
Block,224,-32,97D402B7,0,1,1,4294967295,0,0
Block,256,-32,42635895,0,1,1,4294967295,0,0
Block,288,-32,C905118B,0,1,1,4294967295,0,0
Block,320,-32,FF8E7322,0,1,1,4294967295,0,0
Block,352,-32,0BC7A9CE,0,1,1,4294967295,0,0
Block,384,-32,23980E97,0,1,1,4294967295,0,0
Block,416,-32,3BDE0943,0,1,1,4294967295,0,0
Block,448,-32,CE79A46B,0,1,1,4294967295,0,0
Block,480,-32,159034B7,0,1,1,4294967295,0,0
Block,512,-32,CBDB38F7,0,1,1,4294967295,0,0
Block,544,-32,6F9B0C82,0,1,1,4294967295,0,0
Block,576,-32,FEF2E1CC,0,1,1,4294967295,0,0
Block,608,-32,B4B50C2D,0,1,1,4294967295,0,0
Block,640,-32,EC7B3513,0,1,1,4294967295,0,0
Block,672,-32,7D0E5253,0,1,1,4294967295,0,0
Block,704,-32,07507371,0,1,1,4294967295,0,0
Block,736,-32,B1D7D0C2,0,1,1,4294967295,0,0
Block,768,-32,693C62EA,0,1,1,4294967295,0,0
Block,800,-32,5A41DE75,0,1,1,4294967295,0,0
Block,800,0,C29C7554,0,1,1,4294967295,0,0
Block,800,32,A5B32B2E,0,1,1,4294967295,0,0
Block,800,64,6DA43E69,0,1,1,4294967295,0,0
Block,800,96,A84BE8A2,0,1,1,4294967295,0,0
Block,800,128,2041038D,0,1,1,4294967295,0,0
Block,800,160,B431B0A2,0,1,1,4294967295,0,0
Block,800,192,46ED2B5E,0,1,1,4294967295,0,0
Block,800,224,C76D6699,0,1,1,4294967295,0,0
Block,-32,-32,89906987,0,1,1,4294967295,0,0
Block,-32,0,0085FCA5,0,1,1,4294967295,0,0
Block,-32,32,CBB599A4,0,1,1,4294967295,0,0
Block,-32,64,04F4A4B1,0,1,1,4294967295,0,0
Block,-32,96,656BC838,0,1,1,4294967295,0,0
Block,-32,128,6ACCC545,0,1,1,4294967295,0,0
Block,-32,160,D3AAFEA8,0,1,1,4294967295,0,0
Block,-32,192,3878AA79,0,1,1,4294967295,0,0
Block,-32,224,A7376D07,0,1,1,4294967295,0,0
Block,-32,256,6D419AB9,0,1,1,4294967295,0,0
Block,-32,288,9EA2DC33,0,1,1,4294967295,0,0
Block,-32,320,1BADC716,0,1,1,4294967295,0,0
Block,-32,352,642E7C9B,0,1,1,4294967295,0,0
Block,-32,384,64A843ED,0,1,1,4294967295,0,0
Block,-32,416,A173BA50,0,1,1,4294967295,0,0
Block,-32,448,3252F3D5,0,1,1,4294967295,0,0
Block,-32,480,E6FD45FA,0,1,1,4294967295,0,0
Block,-32,512,755262C6,0,1,1,4294967295,0,0
Block,-32,544,A5860EA8,0,1,1,4294967295,0,0
Block,-32,576,BE5FB2CA,0,1,1,4294967295,0,0
Block,-32,608,ED230DB8,0,1,1,4294967295,0,0
Block,800,256,764BC200,0,1,1,4294967295,0,0
Block,800,288,98A95013,0,1,1,4294967295,0,0
Block,800,320,BFEAFED0,0,1,1,4294967295,0,0
Block,800,352,30C217A9,0,1,1,4294967295,0,0
Block,800,384,2848F65D,0,1,1,4294967295,0,0
Block,800,416,D0AD3BEA,0,1,1,4294967295,0,0
Block,800,448,F0242CD9,0,1,1,4294967295,0,0
Block,800,480,1972AB20,0,1,1,4294967295,0,0
Block,800,512,DA7CFD48,0,1,1,4294967295,0,0
Block,800,544,E4A529E2,0,1,1,4294967295,0,0
Block,800,576,FC885BA0,0,1,1,4294967295,0,0
Block,800,608,D79B20B1,0,1,1,4294967295,0,0
Platform,384,384,000D0AA9,0,1,1,4294967295,0,0
Platform,416,384,002218B5,0,1,1,4294967295,0,0
Platform,352,384,00064D12,0,1,1,4294967295,0,0
SaveHard,384,352,003C5ADA,0,1,1,4294967295,0,0
RoomChanger,0,608,730ED04B,0,25,1,4294967295,0,1
objInfiniteJump,416,512,0035485E,0,1,1,4294967295,0,0
PlayerStart,384,0,000B631B,0,1,1,4294967295,0,0
